Player,Team,,,Season,,,,,,MP,,,,,,,,,,,,,,,,,,,,,,,,,USG%,,,,,,,,,TS%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arslan Y.,Besiktas JK,KK Buducnost,EuroCup,2024-2025,04/12/2024,10,REGULAR SEASON,A,W,10,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,1,0,1,0,0,0,0,1,1,0,0,0.00%,0,116.7,123.5,-6.8,233.3,114.7,118.6,0.00%,0.00%,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,14.30%,0.00%,20.00%,0.00%,0.00%,0.00%,0.00%,0.00%,7.70%,0.00%,0.00%,0.00%,0.00%
Arslan Y.,Besiktas JK,Aquila Trento,EuroCup,2024-2025,28/11/2024,9,REGULAR SEASON,A,W,24,12,3,5,60.00%,2,4,50.00%,5,9,55.60%,0,0,0.00%,0,5,5,1,1,1,0,0,2,11,10,19.60%,1.2,119.6,91.7,27.9,104.5,84.6,19.9,66.70%,66.70%,20.00%,2,30.00%,0.67,0.00%,0,20.00%,0,20.00%,3,0.00%,10.00%,0.00%,10.00%,4.30%,0.00%,25.00%,0.00%,11.10%,0.00%,0.00%,0.00%,0.00%,23.80%,20.00%,30.00%,0.00%,12.50%,2.10%,0.00%,0.00%,0.00%
Arslan Y.,Besiktas JK,Trefl Sopot,EuroCup,2024-2025,05/11/2024,7,REGULAR SEASON,A,W,25,19,1,1,100.00%,5,9,55.60%,6,10,60.00%,2,2,100.00%,1,2,3,3,0,0,0,3,3,21,11,20.40%,1.727,135.6,90.9,44.7,156.2,92.9,63.3,85.00%,86.40%,0.00%,0,9.10%,2,0.00%,0,9.10%,3,72.70%,1.5,9.10%,0.00%,0.00%,0.00%,13.60%,22.20%,0.00%,20.00%,27.30%,4.20%,0.00%,10.00%,0.00%,11.10%,8.30%,33.30%,0.00%,7.10%,0.00%,0.00%,0.00%,0.00%
Arslan Y.,Besiktas JK,Wolves Vilnius,EuroCup,2024-2025,29/10/2024,6,REGULAR SEASON,A,L,13,6,0,0,0.00%,2,3,66.70%,2,3,66.70%,0,0,0.00%,0,0,0,0,0,2,0,5,0,10,3,10.70%,2,152.2,108.7,43.5,191.2,95.4,95.8,100.00%,100.00%,0.00%,0,0.00%,0,0.00%,0,0.00%,0,100.00%,2,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,8.70%,0.00%,0.00%,0.00%
Arslan Y.,Besiktas JK,Badalona,EuroCup,2024-2025,22/10/2024,5,REGULAR SEASON,H,W,15,9,0,0,0.00%,3,4,75.00%,3,4,75.00%,0,0,0.00%,0,0,0,1,0,0,0,1,2,-2,4,13.80%,2.25,115.4,128,-12.6,226.3,121.7,104.6,112.50%,112.50%,0.00%,0,0.00%,0,0.00%,0,0.00%,0,100.00%,2.25,0.00%,0.00%,0.00%,0.00%,10.00%,0.00%,50.00%,0.00%,11.10%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
Arslan Y.,Besiktas JK,ratiopharm Ulm,EuroCup,2024-2025,14/10/2024,4,REGULAR SEASON,H,W,18,12,0,2,0.00%,4,8,50.00%,4,10,40.00%,0,0,0.00%,0,0,0,0,0,0,0,4,1,1,10,27.00%,1.2,114.7,115.2,-0.5,101.1,108.5,-7.4,60.00%,60.00%,10.00%,0,10.00%,0,0.00%,0,40.00%,1.5,40.00%,1.5,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
Arslan Y.,Besiktas JK,Hapoel Tel Aviv,EuroCup,2024-2025,08/10/2024,3,REGULAR SEASON,H,L,27,5,1,2,50.00%,1,4,25.00%,2,6,33.30%,0,0,0.00%,1,5,6,1,2,0,0,2,3,5,8,12.30%,0.625,110.3,100,10.3,75.7,100.2,-24.5,41.70%,41.70%,0.00%,0,25.00%,1,0.00%,0,0.00%,0,50.00%,0.75,0.00%,25.00%,0.00%,25.00%,3.80%,0.00%,14.30%,0.00%,11.10%,3.80%,0.00%,10.00%,0.00%,22.70%,33.30%,21.40%,0.00%,12.50%,0.00%,0.00%,0.00%,0.00%
Arslan Y.,Besiktas JK,Bahçeşehir Koleji SK,EuroCup,2024-2025,01/10/2024,2,REGULAR SEASON,A,L,19,3,0,0,0.00%,1,2,50.00%,1,2,50.00%,0,0,0.00%,0,2,2,2,2,1,0,1,2,-6,4,10.50%,0.75,102.9,124.2,-21.3,79.3,112.6,-33.3,75.00%,75.00%,0.00%,0,0.00%,0,0.00%,0,50.00%,1.5,0.00%,0,0.00%,50.00%,25.00%,25.00%,16.70%,25.00%,0.00%,0.00%,20.00%,0.00%,0.00%,0.00%,0.00%,20.00%,14.30%,50.00%,0.00%,8.00%,3.00%,0.00%,0.00%,0.00%
Arslan Y.,Besiktas JK,KK Buducnost,EuroCup,2024-2025,25/09/2024,1,REGULAR SEASON,H,W,17,7,2,4,50.00%,1,2,50.00%,3,6,50.00%,0,0,0.00%,2,1,3,1,0,0,0,2,0,14,6,17.60%,1.167,155.2,100,55.2,169.3,102.1,67.2,58.30%,58.30%,16.70%,2,33.30%,1,16.70%,0,0.00%,0,33.30%,1.5,0.00%,0.00%,0.00%,0.00%,6.30%,0.00%,16.70%,0.00%,11.10%,16.70%,16.70%,16.70%,0.00%,7.10%,16.70%,0.00%,0.00%,11.50%,0.00%,0.00%,0.00%,0.00%
Arslan Y.,Besiktas JK,JL Bourg-en-Bresse,EuroCup,2023-2024,03/04/2024,23,PLAY-OFF,A,L,28,9,2,2,100.00%,1,6,16.70%,3,8,37.50%,2,2,100.00%,2,4,6,1,2,1,0,3,3,-9,11,17.70%,0.818,96.2,107.3,-11.1,97.1,98.8,-1.7,43.80%,50.00%,0.00%,0,18.20%,2,0.00%,0,0.00%,0,54.50%,0.5,9.10%,18.20%,9.10%,9.10%,5.60%,0.00%,20.00%,0.00%,11.10%,6.30%,0.00%,12.50%,0.00%,14.80%,8.30%,0.00%,75.00%,10.20%,1.80%,0.00%,0.00%,0.00%
Arslan Y.,Besiktas JK,JL Bourg-en-Bresse,EuroCup,2023-2024,29/03/2024,22,PLAY-OFF,H,W,23,4,2,2,100.00%,0,5,0.00%,2,7,28.60%,0,2,0.00%,1,4,5,2,0,0,0,1,2,-2,8,15.10%,0.5,97.7,104.8,-7.1,89.7,97.9,-8.2,28.60%,25.00%,0.00%,0,12.50%,2,12.50%,2,0.00%,0,62.50%,0,12.50%,0.00%,0.00%,0.00%,12.50%,9.10%,25.00%,0.00%,20.00%,4.50%,9.10%,0.00%,0.00%,20.00%,7.70%,60.00%,0.00%,11.90%,0.00%,0.00%,0.00%,0.00%
Arslan Y.,Besiktas JK,JL Bourg-en-Bresse,EuroCup,2023-2024,26/03/2024,21,PLAY-OFF,A,L,19,8,0,4,0.00%,2,4,50.00%,2,8,25.00%,2,3,66.70%,0,2,2,0,0,0,0,1,1,-7,9,20.90%,0.889,94.7,110.3,-15.6,60.1,108.8,-48.7,37.50%,44.40%,0.00%,0,33.30%,0,11.10%,0,22.20%,3,22.20%,0,11.10%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,13.30%,14.30%,0.00%,25.00%,5.90%,0.00%,0.00%,0.00%,0.00%
Arslan Y.,Besiktas JK,Hapoel Tel Aviv,EuroCup,2023-2024,13/03/2024,20,PLAY-OFF,A,W,8,0,0,0,0.00%,0,3,0.00%,0,3,0.00%,0,0,0.00%,1,0,1,1,0,0,0,0,0,-7,3,13.60%,0,88.9,143.8,-54.9,70,129.5,-59.5,0.00%,0.00%,0.00%,0,0.00%,0,0.00%,0,0.00%,0,100.00%,0,0.00%,0.00%,0.00%,0.00%,25.00%,0.00%,50.00%,0.00%,11.10%,9.10%,16.70%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,5.00%,0.00%,0.00%,0.00%,0.00%
Arslan Y.,Besiktas JK,CB Gran Canaria,EuroCup,2023-2024,06/03/2024,19,PLAY-OFF,A,W,13,8,1,2,50.00%,2,5,40.00%,3,7,42.90%,0,0,0.00%,0,1,1,0,0,1,0,4,0,5,7,25.00%,1.143,111.5,88.9,22.6,90,85.4,4.6,57.10%,57.10%,0.00%,0,28.60%,1,0.00%,0,0.00%,0,71.40%,1.2,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,14.30%,25.00%,0.00%,0.00%,5.00%,3.70%,0.00%,0.00%,0.00%
