SEASON,GP,MIN,TM NET RTG (ON),PERCENTILE,TM OFF RTG (ON),PERCENTILE,TM DEF RTG (ON),PERCENTILE,IND OFF RTG,PERCENTILE,IND DEF RTG,PERCENTILE,IND NET RTG,PERCENTILE,POSS,PERCENTILE,USG%,PERCENTILE,PTS,PERCENTILE,PPP,PERCENTILE,2PM,PERCENTILE,2PA,PERCENTILE,2P%,PERCENTILE,3PM,PERCENTILE,3PA,PERCENTILE,3P%,PERCENTILE,FGM,PERCENTILE,FGA,PERCENTILE,FG%,PERCENTILE,EFG%,PERCENTILE,FTM,PERCENTILE,FTA,PERCENTILE,FT%,PERCENTILE,TS%,PERCENTILE,RIM PPS,PERCENTILE,PAINT PPS,PERCENTILE,MID PPS,PERCENTILE,C3 PPS,PERCENTILE,L3 PPS,PERCENTILE,RIM FREQ,PERCENTILE,PAINT FREQ,PERCENTILE,MID FREQ,PERCENTILE,C3 FREQ,PERCENTILE,L3 FREQ,PERCENTILE,FT FREQ,PERCENTILE,TOV,PERCENTILE,TOV%,PERCENTILE,LTOV%,PERCENTILE,DTOV%,PERCENTILE,AST,PERCENTILE,AST%,PERCENTILE,ST,PERCENTILE,ST%,PERCENTILE,BLK,PERCENTILE,BLK%,PERCENTILE,BLK% (2P),PERCENTILE,ORB,PERCENTILE,ORB%,PERCENTILE,DRB,PERCENTILE,DRB%,PERCENTILE,PER,PERCENTILE,WS,PERCENTILE,WS 40MIN,PERCENTILE,BPM,PERCENTILE,VORP,PERCENTILE
2024-2025,19,20.5,7.9,81,116.7,84,108.8,69,136.1,96,102.6,60,33.5,97,5.9,26,13.70%,8,5.9,32,1,74,1.6,49,3.1,48,51.70%,59,0.7,37,1.5,21,48.30%,94,2.3,39,4.6,26,50.60%,90,58.60%,87,0.6,22,0.6,19,100%,96,61.40%,82,1.75,82,1,65,0.375,25,1.636,80,1.333,92,14.20%,85,23%,62,14.20%,89,9.70%,87,15.90%,12,4.40%,13,1.1,71,18.60%,35,13.30%,23,5.30%,70,3.2,71,18.80%,63,0.9,66,2.30%,64,0.1,63,0.40%,69,0.30%,100,0.7,76,3.90%,80,1.5,44,9.50%,51,14.2,63,1.6,88,0.166,84,1.5,80,0.7,81
