SEASON,GP,MIN,TM NET RTG (ON),PERCENTILE,TM OFF RTG (ON),PERCENTILE,TM DEF RTG (ON),PERCENTILE,IND OFF RTG,PERCENTILE,IND DEF RTG,PERCENTILE,IND NET RTG,PERCENTILE,POSS,PERCENTILE,USG%,PERCENTILE,PTS,PERCENTILE,PPP,PERCENTILE,2PM,PERCENTILE,2PA,PERCENTILE,2P%,PERCENTILE,3PM,PERCENTILE,3PA,PERCENTILE,3P%,PERCENTILE,FGM,PERCENTILE,FGA,PERCENTILE,FG%,PERCENTILE,EFG%,PERCENTILE,FTM,PERCENTILE,FTA,PERCENTILE,FT%,PERCENTILE,TS%,PERCENTILE,RIM PPS,PERCENTILE,PAINT PPS,PERCENTILE,MID PPS,PERCENTILE,C3 PPS,PERCENTILE,L3 PPS,PERCENTILE,RIM FREQ,PERCENTILE,PAINT FREQ,PERCENTILE,MID FREQ,PERCENTILE,C3 FREQ,PERCENTILE,L3 FREQ,PERCENTILE,FT FREQ,PERCENTILE,TOV,PERCENTILE,TOV%,PERCENTILE,LTOV%,PERCENTILE,DTOV%,PERCENTILE,AST,PERCENTILE,AST%,PERCENTILE,ST,PERCENTILE,ST%,PERCENTILE,BLK,PERCENTILE,BLK%,PERCENTILE,BLK% (2P),PERCENTILE,ORB,PERCENTILE,ORB%,PERCENTILE,DRB,PERCENTILE,DRB%,PERCENTILE,PER,PERCENTILE,WS,PERCENTILE,WS 40MIN,PERCENTILE,BPM,PERCENTILE,VORP,PERCENTILE
2024-2025,18,22.4,1.6,62,110.7,52,109.1,66,116.1,70,101.6,67,14.5,75,12.6,82,26.80%,88,12.2,79,0.969,70,3.6,94,6.8,92,52%,61,0.9,48,2.4,39,38.60%,78,4.5,89,9.3,79,48.50%,80,53.60%,67,2.2,71,3.1,76,71.40%,24,57.30%,58,1.043,20,1.079,77,0.917,74,2,89,1.05,60,10.20%,66,33.60%,95,10.60%,77,1.30%,16,17.70%,19,10.60%,65,1.9,31,15.50%,58,8.80%,61,6.60%,50,3.3,72,22.10%,74,0.9,65,2.20%,59,0.2,81,0.50%,76,0.50%,100,0.7,74,3.50%,74,1.8,57,8.70%,39,18.7,85,1.5,86,0.147,79,-0.9,60,0.2,63
