SEASON,GP,MIN,TM NET RTG (ON),PERCENTILE,TM OFF RTG (ON),PERCENTILE,TM DEF RTG (ON),PERCENTILE,IND OFF RTG,PERCENTILE,IND DEF RTG,PERCENTILE,IND NET RTG,PERCENTILE,POSS,PERCENTILE,USG%,PERCENTILE,PTS,PERCENTILE,PPP,PERCENTILE,2PM,PERCENTILE,2PA,PERCENTILE,2P%,PERCENTILE,3PM,PERCENTILE,3PA,PERCENTILE,3P%,PERCENTILE,FGM,PERCENTILE,FGA,PERCENTILE,FG%,PERCENTILE,EFG%,PERCENTILE,FTM,PERCENTILE,FTA,PERCENTILE,FT%,PERCENTILE,TS%,PERCENTILE,RIM PPS,PERCENTILE,PAINT PPS,PERCENTILE,MID PPS,PERCENTILE,C3 PPS,PERCENTILE,L3 PPS,PERCENTILE,RIM FREQ,PERCENTILE,PAINT FREQ,PERCENTILE,MID FREQ,PERCENTILE,C3 FREQ,PERCENTILE,L3 FREQ,PERCENTILE,FT FREQ,PERCENTILE,TOV,PERCENTILE,TOV%,PERCENTILE,LTOV%,PERCENTILE,DTOV%,PERCENTILE,AST,PERCENTILE,AST%,PERCENTILE,ST,PERCENTILE,ST%,PERCENTILE,BLK,PERCENTILE,BLK%,PERCENTILE,BLK% (2P),PERCENTILE,ORB,PERCENTILE,ORB%,PERCENTILE,DRB,PERCENTILE,DRB%,PERCENTILE,PER,PERCENTILE,WS,PERCENTILE,WS 40MIN,PERCENTILE,BPM,PERCENTILE,VORP,PERCENTILE
2024-2025,30,20.8,7.8,80,117.5,78,109.7,75,116,67,100,77,16,77,8,59,17.80%,49,8.5,62,1.062,60,3.6,83,5.9,76,61.40%,69,0,23,0,25,0%,23,3.6,72,5.9,56,61%,82,61%,72,1.3,57,1.9,56,71.40%,54,63.40%,69,1.585,72,0.927,46,0.833,48,0,30,0,23,34%,75,34%,89,5%,36,0%,25,0.40%,27,10.40%,40,1.3,30,16.20%,34,5.80%,48,10.40%,30,0.7,48,4.60%,38,0.3,33,0.90%,23,1.2,91,3.60%,91,5.70%,100,3.2,98,16.40%,95,3.2,59,16.60%,56,20.3,84,1.9,84,0.124,79,2.4,77,1.5,84
